user_id,gender,age_range,year,month,day,had_drinks,number_of_drinks
5592,female,60,2015,6,10,No,0
2916,female,50,2015,6,10,No,0
1721,female,40,2015,6,10,Yes,2
7398,female,70,2015,6,10,No,0
8426,female,50,2015,6,10,Yes,1
6836,female,40,2015,6,10,No,0
6023,female,99,2015,6,10,No,0
3473,female,40,2015,6,10,No,0
8428,male,30,2015,6,10,No,0
6579,female,70,2015,6,10,No,0
1628,male,50,2015,6,10,No,0
3027,female,30,2015,6,10,No,0
4877,female,60,2015,6,10,Yes,2
7370,male,50,2015,6,10,No,0
6637,male,50,2015,6,10,No,0
6847,male,70,2015,6,10,Yes,1
8331,female,30,2015,6,10,No,0
3603,female,30,2015,6,10,No,0
8305,female,50,2015,6,10,Yes,2
6400,male,60,2015,6,10,Yes,1
8439,male,21,2015,6,10,No,0
8437,male,70,2015,6,10,No,0
6611,female,30,2015,6,10,No,0
1840,female,99,2015,6,10,No,0
3102,male,70,2015,6,10,No,0
8427,female,70,2015,6,10,No,0
8427,female,70,2015,6,10,No,0
6299,female,40,2015,6,10,No,0
7450,female,40,2015,6,10,No,0
7005,female,50,2015,6,11,No,0
5126,male,50,2015,6,11,Yes,1
5917,male,60,2015,6,11,Yes,3
8428,male,30,2015,6,11,No,0
2944,female,50,2015,6,11,No,0
2393,female,30,2015,6,11,Yes,1
6399,female,70,2015,6,11,No,0
3435,female,30,2015,6,11,No,0
3603,female,30,2015,6,11,No,0
327,female,30,2015,6,11,No,0
2521,female,30,2015,6,11,No,0
7398,female,70,2015,6,11,No,0
6560,female,60,2015,6,11,Yes,1
6611,female,30,2015,6,11,Yes,1
7171,male,70,2015,6,11,No,0
6678,female,50,2015,6,11,No,0
1285,male,30,2015,6,11,No,0
6321,male,60,2015,6,11,No,0
8439,male,21,2015,6,11,No,0
7577,female,60,2015,6,11,No,0
2267,female,30,2015,6,11,No,0
7993,female,40,2015,6,11,No,0
1549,female,30,2015,6,11,No,0
8305,female,50,2015,6,11,No,0
2537,male,50,2015,6,11,No,0
2115,male,30,2015,6,11,No,0
8245,male,60,2015,6,11,No,0
4215,female,40,2015,6,11,No,0
8371,male,70,2015,6,11,No,0
5881,female,50,2015,6,11,No,0
1628,male,50,2015,6,11,No,0
7979,female,99,2015,6,11,Yes,1
2744,male,99,2015,6,11,No,0
8449,female,30,2015,6,11,No,0
6847,male,70,2015,6,11,Yes,1
7790,female,30,2015,6,11,No,0
6023,female,99,2015,6,11,No,0
6400,male,60,2015,6,11,Yes,1
8331,female,30,2015,6,11,No,0
2916,female,50,2015,6,11,No,0
1849,female,30,2015,6,11,No,0
8456,female,21,2015,6,11,No,0
8287,male,40,2015,6,11,No,0
8448,male,40,2015,6,11,No,0
1840,female,99,2015,6,11,No,0
3473,female,40,2015,6,11,Yes,1
6299,female,40,2015,6,11,No,0
8437,male,70,2015,6,11,No,0
8367,female,70,2015,6,12,No,0
6321,male,60,2015,6,12,No,0
7993,female,40,2015,6,12,No,0
8456,female,21,2015,6,12,No,0
7023,female,60,2015,6,12,Yes,2
8331,female,30,2015,6,12,No,0
1285,male,30,2015,6,12,No,0
7757,female,30,2015,6,12,No,0
7171,male,70,2015,6,12,No,0
6611,female,30,2015,6,12,No,0
7398,female,70,2015,6,12,No,0
1628,male,50,2015,6,12,No,0
5864,female,50,2015,6,12,No,0
7979,female,99,2015,6,12,Yes,1
2537,male,50,2015,6,12,No,0
8428,male,30,2015,6,12,No,0
4215,female,40,2015,6,12,No,0
2744,male,99,2015,6,12,Yes,3
8448,male,40,2015,6,12,Yes,1
8477,male,21,2015,6,12,No,0
6023,female,99,2015,6,12,No,0
7005,female,50,2015,6,12,No,0
8437,male,70,2015,6,12,No,0
8449,female,30,2015,6,12,No,0
7974,female,50,2015,6,12,No,0
1855,female,30,2015,6,12,No,0
1060,female,99,2015,6,12,No,0
8329,female,40,2015,6,12,No,0
7091,female,50,2015,6,12,No,0
5861,male,60,2015,6,12,No,0
1840,female,99,2015,6,12,No,0
1849,female,30,2015,6,12,No,0
6299,female,40,2015,6,12,No,0
7811,male,40,2015,6,12,No,0
6847,male,70,2015,6,12,Yes,2
1061,female,21,2015,6,12,No,0
5968,female,50,2015,6,13,Yes,2
8456,female,21,2015,6,13,No,0
8367,female,70,2015,6,13,No,0
7993,female,40,2015,6,13,No,0
6321,male,60,2015,6,13,No,0
7811,male,40,2015,6,13,No,0
7398,female,70,2015,6,13,Yes,1
7171,male,70,2015,6,13,No,0
7023,female,60,2015,6,13,Yes,4
5861,male,60,2015,6,13,Yes,1
3027,female,30,2015,6,13,No,0
7908,female,30,2015,6,13,No,0
7979,female,99,2015,6,13,Yes,1
2537,male,50,2015,6,13,No,0
1628,male,50,2015,6,13,No,0
1855,female,30,2015,6,13,No,0
8331,female,30,2015,6,13,No,0
7450,female,40,2015,6,13,Yes,2
2696,female,30,2015,6,13,Yes,1
8437,male,70,2015,6,13,No,0
6023,female,99,2015,6,13,Yes,2
8501,female,50,2015,6,13,No,0
7974,female,50,2015,6,13,No,0
1840,female,99,2015,6,13,No,0
6299,female,40,2015,6,13,No,0
7005,female,50,2015,6,13,No,0
6321,male,60,2015,6,14,No,0
8456,female,21,2015,6,14,Yes,1
3027,female,30,2015,6,14,No,0
6399,female,70,2015,6,14,Yes,2
7398,female,70,2015,6,14,Yes,2
7993,female,40,2015,6,14,No,0
8508,male,60,2015,6,14,No,0
1628,male,50,2015,6,14,No,0
7171,male,70,2015,6,14,No,0
7974,female,50,2015,6,14,No,0
2537,male,50,2015,6,14,No,0
8506,male,21,2015,6,14,No,0
8519,male,40,2015,6,14,Yes,2
8478,female,30,2015,6,14,No,0
6023,female,99,2015,6,14,No,0
6579,female,70,2015,6,14,No,0
1543,female,70,2015,6,14,No,0
327,female,30,2015,6,14,Yes,1
8331,female,30,2015,6,14,No,0
2477,female,30,2015,6,14,No,0
1855,female,30,2015,6,14,No,0
7811,male,40,2015,6,14,No,0
1548,male,70,2015,6,14,No,0
1931,male,30,2015,6,14,Yes,2
1840,female,99,2015,6,14,No,0
8533,female,30,2015,6,14,No,0
1725,female,70,2015,6,14,No,0
6299,female,40,2015,6,14,No,0
886,female,30,2015,6,14,Yes,1
6321,male,60,2015,6,15,No,0
3390,male,50,2015,6,15,No,0
5917,male,60,2015,6,15,No,0
6678,female,50,2015,6,15,No,0
3425,male,60,2015,6,15,Yes,1
8527,female,60,2015,6,15,No,0
2944,female,50,2015,6,15,No,0
3435,female,30,2015,6,15,No,0
7993,female,40,2015,6,15,No,0
1849,female,30,2015,6,15,No,0
1907,female,60,2015,6,15,No,0
2267,female,30,2015,6,15,No,0
327,female,30,2015,6,15,No,0
6611,female,30,2015,6,15,No,0
3752,female,40,2015,6,15,No,0
6560,female,60,2015,6,15,Yes,1
1628,male,50,2015,6,15,No,0
7171,male,70,2015,6,15,No,0
2521,female,30,2015,6,15,No,0
6579,female,70,2015,6,15,No,0
8537,female,40,2015,6,15,No,0
2477,female,30,2015,6,15,No,0
7398,female,70,2015,6,15,No,0
2115,male,30,2015,6,15,Yes,2
7358,male,40,2015,6,15,No,0
8305,female,50,2015,6,15,Yes,1
1725,female,70,2015,6,15,No,0
7799,female,50,2015,6,15,No,0
7500,male,50,2015,6,15,No,0
2142,male,30,2015,6,15,No,0
886,female,30,2015,6,15,No,0
4215,female,40,2015,6,15,No,0
406,male,50,2015,6,15,No,0
1317,female,30,2015,6,15,No,0
6023,female,99,2015,6,15,Yes,1
7790,female,30,2015,6,15,No,0
3027,female,30,2015,6,15,No,0
6399,female,70,2015,6,15,No,0
8478,female,30,2015,6,15,No,0
8331,female,30,2015,6,15,No,0
1840,female,99,2015,6,15,No,0
8551,female,40,2015,6,15,No,0
8533,female,30,2015,6,15,No,0
8557,female,30,2015,6,15,No,0
1060,female,99,2015,6,15,No,0
1931,male,30,2015,6,15,Yes,1
6227,female,40,2015,6,15,Yes,2
8561,female,50,2015,6,15,No,0
3784,female,60,2015,6,15,No,0
6299,female,40,2015,6,15,No,0
7974,female,50,2015,6,15,No,0
8558,female,40,2015,6,15,Yes,2
8557,female,30,2015,6,16,Yes,2
7993,female,40,2015,6,16,No,0
5917,male,60,2015,6,16,No,0
3425,male,60,2015,6,16,Yes,1
2288,female,70,2015,6,16,Yes,2
1628,male,50,2015,6,16,No,0
3805,male,50,2015,6,16,No,0
2944,female,50,2015,6,16,No,0
406,male,50,2015,6,16,No,0
2267,female,30,2015,6,16,No,0
6560,female,60,2015,6,16,Yes,1
2477,female,30,2015,6,16,No,0
2521,female,30,2015,6,16,No,0
6399,female,70,2015,6,16,No,0
3027,female,30,2015,6,16,No,0
6579,female,70,2015,6,16,No,0
7790,female,30,2015,6,16,Yes,1
6678,female,50,2015,6,16,No,0
8305,female,50,2015,6,16,No,0
7171,male,70,2015,6,16,No,0
7398,female,70,2015,6,16,No,0
8072,female,40,2015,6,16,No,0
2115,male,30,2015,6,16,Yes,2
6023,female,99,2015,6,16,No,0
886,female,30,2015,6,16,No,0
4215,female,40,2015,6,16,No,0
3435,female,30,2015,6,16,No,0
8369,female,40,2015,6,16,No,0
8548,female,40,2015,6,16,No,0
7358,male,40,2015,6,16,No,0
7430,female,50,2015,6,16,No,0
8537,female,40,2015,6,16,No,0
3752,female,40,2015,6,16,No,0
6847,male,70,2015,6,16,Yes,1
900,female,60,2015,6,16,No,0
8589,female,40,2015,6,16,No,0
1317,female,30,2015,6,16,No,0
5861,male,60,2015,6,16,No,0
1840,female,99,2015,6,16,No,0
6400,male,60,2015,6,16,No,0
8331,female,30,2015,6,16,No,0
1060,female,99,2015,6,16,No,0
1849,female,30,2015,6,16,No,0
3711,female,99,2015,6,16,No,0
8577,male,30,2015,6,16,No,0
8478,female,30,2015,6,16,No,0
6299,female,40,2015,6,16,No,0
8595,female,40,2015,6,16,No,0
8551,female,40,2015,6,16,Yes,1
8557,female,30,2015,6,17,No,0
5917,male,60,2015,6,17,No,0
2944,female,50,2015,6,17,No,0
900,female,60,2015,6,17,Yes,4
8567,female,30,2015,6,17,No,0
2267,female,30,2015,6,17,No,0
2288,female,70,2015,6,17,Yes,2
6399,female,70,2015,6,17,No,0
2521,female,30,2015,6,17,No,0
3425,male,60,2015,6,17,Yes,1
8512,female,60,2015,6,17,No,0
759,female,21,2015,6,17,Yes,2
3435,female,30,2015,6,17,Yes,1
7171,male,70,2015,6,17,No,0
2916,female,50,2015,6,17,No,0
8589,female,40,2015,6,17,No,0
6560,female,60,2015,6,17,Yes,1
3027,female,30,2015,6,17,No,0
6678,female,50,2015,6,17,No,0
7993,female,40,2015,6,17,No,0
8595,female,40,2015,6,17,No,0
2744,male,99,2015,6,17,Yes,2
2744,male,99,2015,6,17,Yes,2
4215,female,40,2015,6,17,No,0
1317,female,30,2015,6,17,No,0
8596,female,30,2015,6,17,No,0
2115,male,30,2015,6,17,No,0
6925,female,40,2015,6,17,No,0
1061,female,21,2015,6,17,No,0
8548,female,40,2015,6,17,Yes,1
6023,female,99,2015,6,17,No,0
4527,male,30,2015,6,17,No,0
1628,male,50,2015,6,17,No,0
8537,female,40,2015,6,17,No,0
7779,female,30,2015,6,17,No,0
6579,female,70,2015,6,17,No,0
7790,female,30,2015,6,17,No,0
8329,female,40,2015,6,17,No,0
1840,female,99,2015,6,17,No,0
7865,female,40,2015,6,17,No,0
6400,male,60,2015,6,17,Yes,1
1060,female,99,2015,6,17,No,0
1849,female,30,2015,6,17,No,0
8400,female,30,2015,6,17,No,0
3711,female,99,2015,6,17,No,0
6299,female,40,2015,6,17,No,0
8551,female,40,2015,6,17,Yes,1
7398,female,70,2015,6,17,No,0
8489,female,70,2015,6,17,No,0
8557,female,30,2015,6,18,No,0
7993,female,40,2015,6,18,No,0
3425,male,60,2015,6,18,Yes,1
3435,female,30,2015,6,18,No,0
2944,female,50,2015,6,18,No,0
6399,female,70,2015,6,18,Yes,1
2267,female,30,2015,6,18,No,0
2744,male,99,2015,6,18,No,0
2115,male,30,2015,6,18,Yes,3
6611,female,30,2015,6,18,No,1
6611,female,30,2015,6,18,Yes,1
2696,female,30,2015,6,18,No,0
7171,male,70,2015,6,18,No,0
5403,female,30,2015,6,18,No,0
6678,female,50,2015,6,18,No,0
8548,female,40,2015,6,18,Yes,1
7398,female,70,2015,6,18,No,0
8567,female,30,2015,6,18,No,0
327,female,30,2015,6,18,No,0
8595,female,40,2015,6,18,No,0
1317,female,30,2015,6,18,No,0
4009,male,40,2015,6,18,No,0
6579,female,70,2015,6,18,No,0
5673,male,30,2015,6,18,No,0
6925,female,40,2015,6,18,No,0
4215,female,40,2015,6,18,No,0
1628,male,50,2015,6,18,No,0
6560,female,60,2015,6,18,Yes,1
8537,female,40,2015,6,18,No,0
8625,female,30,2015,6,18,No,0
1840,female,99,2015,6,18,No,0
1849,female,30,2015,6,18,No,0
1907,female,60,2015,6,18,No,0
7979,female,99,2015,6,18,Yes,1
8629,male,30,2015,6,18,No,0
8408,female,50,2015,6,18,No,0
3711,female,99,2015,6,18,No,0
1317,female,30,2015,6,19,No,0
8396,female,60,2015,6,19,No,0
1628,male,50,2015,6,19,No,0
7171,male,70,2015,6,19,No,0
327,female,30,2015,6,19,No,0
8557,female,30,2015,6,19,No,0
3343,male,30,2015,6,19,No,0
8652,female,70,2015,6,19,No,0
1492,male,70,2015,6,19,No,0
4215,female,40,2015,6,19,No,0
7398,female,70,2015,6,19,No,0
3824,female,60,2015,6,19,No,0
2696,female,30,2015,6,19,Yes,1
7979,female,99,2015,6,19,Yes,1
8599,female,60,2015,6,19,No,0
8331,female,30,2015,6,19,No,0
6399,female,70,2015,6,19,Yes,1
7811,male,40,2015,6,19,No,0
6715,female,50,2015,6,19,No,0
1840,female,99,2015,6,19,No,0
1113,female,60,2015,6,19,No,0
8666,male,30,2015,6,19,No,0
1725,female,70,2015,6,19,No,0
8456,female,21,2015,6,19,No,0
3705,male,40,2015,6,20,No,0
8501,female,50,2015,6,20,No,0
1113,female,60,2015,6,20,No,0
7398,female,70,2015,6,20,No,0
2696,female,30,2015,6,20,No,0
7171,male,70,2015,6,20,No,0
6847,male,70,2015,6,20,Yes,1
4634,female,30,2015,6,20,No,0
327,female,30,2015,6,20,No,0
6399,female,70,2015,6,20,Yes,1
3473,female,40,2015,6,20,Yes,1
8675,female,60,2015,6,20,No,0
8557,female,30,2015,6,20,No,0
4215,female,40,2015,6,20,No,0
1628,male,50,2015,6,20,Yes,1
1628,male,50,2015,6,20,Yes,1
1628,male,50,2015,6,20,Yes,1
1628,male,50,2015,6,20,Yes,1
1543,female,70,2015,6,20,No,0
3027,female,30,2015,6,20,No,0
2040,female,30,2015,6,20,Yes,3
6715,female,50,2015,6,20,No,0
6023,female,99,2015,6,20,No,0
7811,male,40,2015,6,20,No,0
8599,female,60,2015,6,20,No,0
1840,female,99,2015,6,20,No,0
7321,male,30,2015,6,20,Yes,4
8331,female,30,2015,6,20,No,0
8348,male,30,2015,6,20,No,0
6299,female,40,2015,6,20,No,0
8686,female,40,2015,6,20,Yes,2
8456,female,21,2015,6,20,No,0
1628,male,50,2015,6,21,No,0
6399,female,70,2015,6,21,Yes,1
3705,male,40,2015,6,21,Yes,2
8645,male,40,2015,6,21,No,0
5609,female,99,2015,6,21,No,0
7171,male,70,2015,6,21,No,0
2916,female,50,2015,6,21,No,0
7321,male,30,2015,6,21,No,0
3027,female,30,2015,6,21,No,0
1840,female,99,2015,6,21,No,0
327,female,30,2015,6,21,No,0
8702,male,30,2015,6,21,No,0
8557,female,30,2015,6,21,No,0
2870,female,60,2015,6,21,No,0
8501,female,50,2015,6,21,No,0
8686,female,40,2015,6,21,Yes,2
8186,female,50,2015,6,21,No,0
6299,female,40,2015,6,21,No,0
8478,female,30,2015,6,21,No,0
8456,female,21,2015,6,21,No,0
6023,female,99,2015,6,21,Yes,1
7398,female,70,2015,6,21,No,0
8625,female,30,2015,6,21,No,0
8704,female,50,2015,6,21,No,0
4009,male,40,2015,6,22,No,0
3425,male,60,2015,6,22,Yes,2
5917,male,60,2015,6,22,Yes,1
6678,female,50,2015,6,22,No,0
1317,female,30,2015,6,22,Yes,1
2521,female,30,2015,6,22,No,0
1492,male,70,2015,6,22,No,0
2267,female,30,2015,6,22,No,0
2115,male,30,2015,6,22,No,0
6925,female,40,2015,6,22,No,0
1181,female,30,2015,6,22,No,0
7171,male,70,2015,6,22,No,0
3027,female,30,2015,6,22,No,0
327,female,30,2015,6,22,No,0
2944,female,50,2015,6,22,No,0
8698,male,30,2015,6,22,No,0
4556,female,50,2015,6,22,No,0
8645,male,40,2015,6,22,Yes,1
6023,female,99,2015,6,22,No,0
8087,female,50,2015,6,22,No,0
6560,female,60,2015,6,22,Yes,1
8710,female,30,2015,6,22,Yes,1
8428,male,30,2015,6,22,No,0
8686,female,40,2015,6,22,Yes,3
8708,female,40,2015,6,22,No,0
7845,female,40,2015,6,22,Yes,1
8709,female,30,2015,6,22,No,0
8557,female,30,2015,6,22,No,0
6641,female,30,2015,6,22,Yes,1
1840,female,99,2015,6,22,No,0
3705,male,40,2015,6,22,No,0
8714,female,60,2015,6,22,No,0
8704,female,50,2015,6,22,No,0
6399,female,70,2015,6,22,No,0
3102,male,70,2015,6,22,No,0
1285,male,30,2015,6,22,Yes,1
8723,female,50,2015,6,22,No,0
8726,male,40,2015,6,22,No,0
8400,female,30,2015,6,22,No,0
8728,male,30,2015,6,22,Yes,2
3343,male,30,2015,6,22,No,0
1628,male,50,2015,6,22,No,0
87,female,30,2015,6,22,No,0
7643,female,40,2015,6,22,No,0
8625,female,30,2015,6,22,No,0
6299,female,40,2015,6,22,No,0
8186,female,50,2015,6,22,No,0
8732,male,60,2015,6,22,No,0
8607,female,50,2015,6,23,No,0
6641,female,30,2015,6,23,No,0
3425,male,60,2015,6,23,Yes,1
1492,male,70,2015,6,23,No,0
2267,female,30,2015,6,23,No,0
6399,female,70,2015,6,23,No,0
8710,female,30,2015,6,23,No,0
2,female,40,2015,6,23,No,0
2521,female,30,2015,6,23,Yes,1
2944,female,50,2015,6,23,No,0
327,female,30,2015,6,23,No,0
6678,female,50,2015,6,23,No,0
1181,female,30,2015,6,23,Yes,1
4877,female,60,2015,6,23,Yes,1
2115,male,30,2015,6,23,Yes,2
7171,male,70,2015,6,23,No,0
6560,female,60,2015,6,23,Yes,1
1628,male,50,2015,6,23,No,0
8447,male,30,2015,6,23,Yes,3
8428,male,30,2015,6,23,No,0
8698,male,30,2015,6,23,No,0
7358,male,40,2015,6,23,Yes,2
8745,male,40,2015,6,23,Yes,7
6023,female,99,2015,6,23,No,0
6925,female,40,2015,6,23,No,0
7845,female,40,2015,6,23,No,0
4634,female,30,2015,6,23,No,0
8557,female,30,2015,6,23,No,0
7811,male,40,2015,6,23,Yes,2
8726,male,40,2015,6,23,No,0
8318,male,30,2015,6,23,No,0
1840,female,99,2015,6,23,No,0
4339,female,50,2015,6,23,No,0
8764,male,70,2015,6,23,No,0
6299,female,40,2015,6,23,No,0
7643,female,40,2015,6,23,No,0
1317,female,30,2015,6,23,No,0
4009,male,40,2015,6,23,No,0
8367,female,70,2015,6,24,No,0
1492,male,70,2015,6,24,No,0
8656,female,40,2015,6,24,No,0
2,female,40,2015,6,24,Yes,1
6641,female,30,2015,6,24,Yes,1
2267,female,30,2015,6,24,No,0
1317,female,30,2015,6,24,No,0
7398,female,70,2015,6,24,Yes,2
6678,female,50,2015,6,24,No,0
2521,female,30,2015,6,24,No,0
8428,male,30,2015,6,24,No,0
7171,male,70,2015,6,24,No,0
327,female,30,2015,6,24,No,1
327,female,30,2015,6,24,Yes,1
6579,female,70,2015,6,24,No,0
1113,female,60,2015,6,24,No,0
7577,female,60,2015,6,24,No,0
1549,female,30,2015,6,24,No,0
1628,male,50,2015,6,24,No,0
6611,female,30,2015,6,24,No,0
8771,female,60,2015,6,24,No,0
8768,female,60,2015,6,24,Yes,2
8710,female,30,2015,6,24,No,0
2744,male,99,2015,6,24,No,0
8557,female,30,2015,6,24,No,0
8745,male,40,2015,6,24,Yes,2
1840,female,99,2015,6,24,No,0
6399,female,70,2015,6,24,No,0
1181,female,30,2015,6,24,Yes,1
8578,male,21,2015,6,24,No,0
8478,female,30,2015,6,24,Yes,1
7811,male,40,2015,6,24,No,0
7450,female,40,2015,6,24,No,0
6023,female,99,2015,6,24,No,0
8245,male,60,2015,6,24,No,0
8729,female,50,2015,6,24,No,0
4009,male,40,2015,6,24,No,0
8367,female,70,2015,6,25,No,0
1725,female,70,2015,6,25,No,0
7236,female,40,2015,6,25,No,0
6399,female,70,2015,6,25,No,0
2267,female,30,2015,6,25,No,0
1492,male,70,2015,6,25,No,0
7577,female,60,2015,6,25,No,0
2,female,40,2015,6,25,Yes,1
6678,female,50,2015,6,25,No,0
1317,female,30,2015,6,25,No,0
1628,male,50,2015,6,25,No,0
6611,female,30,2015,6,25,No,0
7171,male,70,2015,6,25,No,0
6641,female,30,2015,6,25,Yes,1
327,female,30,2015,6,25,No,0
327,female,30,2015,6,25,No,0
1549,female,30,2015,6,25,No,0
2521,female,30,2015,6,25,No,0
8428,male,30,2015,6,25,No,0
7398,female,70,2015,6,25,No,0
6836,female,40,2015,6,25,No,0
8478,female,30,2015,6,25,No,0
8557,female,30,2015,6,25,No,0
2744,male,99,2015,6,25,No,0
8611,male,30,2015,6,25,No,0
8786,female,30,2015,6,25,Yes,1
3027,female,30,2015,6,25,No,0
7811,male,40,2015,6,25,No,0
1840,female,99,2015,6,25,No,0
4009,male,40,2015,6,25,No,0
6023,female,99,2015,6,25,No,0
3603,female,30,2015,6,25,No,0
8712,female,50,2015,6,25,No,0
8793,female,30,2015,6,25,No,0
7542,female,60,2015,6,26,No,0
8367,female,70,2015,6,26,No,0
6641,female,30,2015,6,26,No,0
8793,female,30,2015,6,26,No,0
1725,female,70,2015,6,26,No,0
1492,male,70,2015,6,26,No,0
8712,female,50,2015,6,26,Yes,2
1317,female,30,2015,6,26,No,0
2870,female,60,2015,6,26,No,0
7398,female,70,2015,6,26,No,0
327,female,30,2015,6,26,Yes,2
7171,male,70,2015,6,26,No,0
6678,female,50,2015,6,26,No,0
8428,male,30,2015,6,26,No,0
8611,male,30,2015,6,26,Yes,2
6715,female,50,2015,6,26,No,0
3753,male,30,2015,6,26,No,0
7790,female,30,2015,6,26,Yes,1
4339,female,50,2015,6,26,Yes,3
3027,female,30,2015,6,26,No,0
3326,female,40,2015,6,26,No,0
6023,female,99,2015,6,26,No,0
8205,female,60,2015,6,26,No,0
3705,male,40,2015,6,26,Yes,3
8557,female,30,2015,6,26,No,0
4877,female,60,2015,6,26,Yes,4
6836,female,40,2015,6,26,No,0
8478,female,30,2015,6,26,No,0
7974,female,50,2015,6,26,No,0
7811,male,40,2015,6,26,No,0
1628,male,50,2015,6,26,No,0
1840,female,99,2015,6,26,No,0
4215,female,40,2015,6,26,No,0
1317,female,30,2015,6,27,No,0
1628,male,50,2015,6,27,No,0
6836,female,40,2015,6,27,No,0
7171,male,70,2015,6,27,No,0
7398,female,70,2015,6,27,No,0
4877,female,60,2015,6,27,Yes,2
7974,female,50,2015,6,27,Yes,1
3027,female,30,2015,6,27,No,0
327,female,30,2015,6,27,No,0
8815,male,30,2015,6,27,Yes,1
3705,male,40,2015,6,27,No,0
6023,female,99,2015,6,27,No,0
1060,female,99,2015,6,27,No,0
8205,female,60,2015,6,27,No,0
4339,female,50,2015,6,27,No,0
1492,male,70,2015,6,27,No,0
1840,female,99,2015,6,27,No,0
7370,male,50,2015,6,28,Yes,1
1317,female,30,2015,6,28,No,0
1628,male,50,2015,6,28,No,0
1492,male,70,2015,6,28,No,0
8816,female,99,2015,6,28,Yes,2
8079,male,99,2015,6,28,No,0
7171,male,70,2015,6,28,No,0
327,female,30,2015,6,28,No,0
7023,female,60,2015,6,28,No,0
3027,female,30,2015,6,28,No,0
7398,female,70,2015,6,28,No,0
8331,female,30,2015,6,28,No,0
8826,female,30,2015,6,28,No,0
6836,female,40,2015,6,28,No,0
6579,female,70,2015,6,28,No,0
4009,male,40,2015,6,28,No,0
1113,female,60,2015,6,28,No,0
3343,male,30,2015,6,28,No,0
3705,male,40,2015,6,28,No,0
1181,female,30,2015,6,28,No,0
1840,female,99,2015,6,28,No,0
6023,female,99,2015,6,28,No,0
4877,female,60,2015,6,28,Yes,2
2916,female,50,2015,6,28,No,0
3711,female,99,2015,6,28,No,0
4339,female,50,2015,6,28,No,0
6334,female,50,2015,6,28,Yes,1
8656,female,40,2015,6,28,No,0
1492,male,70,2015,6,29,No,0
8816,female,99,2015,6,29,Yes,1
8331,female,30,2015,6,29,No,0
8367,female,70,2015,6,29,No,0
5917,male,60,2015,6,29,No,0
7236,female,40,2015,6,29,No,0
3435,female,30,2015,6,29,No,0
2267,female,30,2015,6,29,No,0
8835,female,40,2015,6,29,No,0
6399,female,70,2015,6,29,No,0
7500,male,50,2015,6,29,No,0
7171,male,70,2015,6,29,No,0
3027,female,30,2015,6,29,No,0
8428,male,30,2015,6,29,No,0
1006,female,30,2015,6,29,No,0
327,female,30,2015,6,29,No,0
2916,female,50,2015,6,29,No,0
7577,female,60,2015,6,29,No,0
8840,female,70,2015,6,29,No,0
8599,female,60,2015,6,29,No,0
7790,female,30,2015,6,29,No,0
1628,male,50,2015,6,29,No,0
8846,male,70,2015,6,29,No,0
7737,female,40,2015,6,29,No,0
1725,female,70,2015,6,29,No,0
8856,female,70,2015,6,29,No,0
3705,male,40,2015,6,29,No,0
5487,female,50,2015,6,29,No,0
1113,female,60,2015,6,29,No,0
8863,female,70,2015,6,29,Yes,1
8862,female,30,2015,6,29,No,0
1296,male,30,2015,6,29,No,0
8870,female,30,2015,6,29,No,0
1840,female,99,2015,6,29,No,0
4339,female,50,2015,6,29,No,0
8723,female,50,2015,6,29,No,0
6023,female,99,2015,6,29,Yes,1
7398,female,70,2015,6,29,No,0
1113,female,60,2015,6,30,No,0
7236,female,40,2015,6,30,No,0
3435,female,30,2015,6,30,Yes,1
6400,male,60,2015,6,30,No,0
8839,female,60,2015,6,30,Yes,1
2267,female,30,2015,6,30,No,0
6399,female,70,2015,6,30,No,0
7171,male,70,2015,6,30,No,0
1549,female,30,2015,6,30,No,0
327,female,30,2015,6,30,No,0
8428,male,30,2015,6,30,No,0
2521,female,30,2015,6,30,No,0
1628,male,50,2015,6,30,No,0
8755,female,21,2015,6,30,No,0
7398,female,70,2015,6,30,No,0
8869,female,30,2015,6,30,No,0
8835,female,40,2015,6,30,No,0
1725,female,70,2015,6,30,No,0
7873,male,30,2015,6,30,Yes,1
8896,female,40,2015,6,30,No,0
7790,female,30,2015,6,30,No,0
2095,male,50,2015,6,30,No,0
5864,female,50,2015,6,30,No,0
8894,female,70,2015,6,30,No,0
4215,female,40,2015,6,30,No,0
1006,female,30,2015,6,30,No,0
3705,male,40,2015,6,30,No,0
8704,female,50,2015,6,30,No,0
3027,female,30,2015,6,30,No,0
6023,female,99,2015,6,30,No,0
8186,female,50,2015,6,30,No,0
1060,female,99,2015,6,30,Yes,0
1060,female,99,2015,6,30,No,0
8786,female,30,2015,6,30,No,0
8786,female,30,2015,6,30,No,0
2916,female,50,2015,6,30,No,0
6715,female,50,2015,6,30,No,0
1840,female,99,2015,6,30,No,0
7450,female,40,2015,6,30,No,0
2870,female,60,2015,7,1,No,0
2,female,40,2015,7,1,No,0
7905,male,70,2015,7,1,No,0
2267,female,30,2015,7,1,No,0
8835,female,40,2015,7,1,No,0
1549,female,30,2015,7,1,No,0
1628,male,50,2015,7,1,No,0
6678,female,50,2015,7,1,No,0
1317,female,30,2015,7,1,No,0
327,female,30,2015,7,1,No,0
7171,male,70,2015,7,1,No,0
5613,male,70,2015,7,1,Yes,1
8428,male,30,2015,7,1,No,0
8869,female,30,2015,7,1,No,0
7398,female,70,2015,7,1,No,0
